Dialogue_Generated,Symptoms,Description,Meta,Language_Style,Tone,Detail_Level,Enumeration,Explicit_Symptom,Spelling_Errors
"""Listen up, you bloody doctor, my shoes are aching all over, can't walk more than a few feet without needing to catch my breath, which is like trying to suck in a bloody helium balloon, it's all a bit too much, and to top it off, my shoes' muscles are sore, but let's just say they're not exactly 'feeling the pain' today, if you know what I mean.""","['General pain', 'Shortness of breath', 'Muscle pain']","General pain (attributes: Interference (with daily activities), Frequency, Severity) , Shortness of breath (attributes: Interference (with daily activities), Severity) , Muscle pain (attributes: Interference (with daily activities), Frequency, Severity)","General pain -> Interference (with daily activities): Quite a bit, Frequency: Almost constantly, Severity: None ,  Shortness of breath -> Interference (with daily activities): A little bit, Severity: Very severe ,  Muscle pain -> Interference (with daily activities): A little bit, Frequency: Never, Severity: Prefer not to answer",Vulgar Register,Insulting,5,False,False,False
"""I'm havin some issues, doc, I got delayed orgasms, it takes me alot longer to cum than normal, my periods/vaginal bleeding is irregular, but I dont really get any, I've been losin a lot of hair, it's like I'm baldin or somethin, and my constipation is severe, I havnt went to the bathroom in days, it's like my bodi is just stoppin all funktions or somethin.""","['Delayed orgasm', 'Irregular periods/vaginal bleeding', 'Hair loss', 'Constipation']","Delayed orgasm (attributes: Presence/Absence) , Irregular periods/vaginal bleeding (attributes: Presence/Absence) , Hair loss (attributes: Amount) , Constipation (attributes: Severity)","Delayed orgasm -> Presence/Absence: Yes ,  Irregular periods/vaginal bleeding -> Presence/Absence: No ,  Hair loss -> Amount: Very much ,  Constipation -> Severity: Severe",Vulgar Register,Neutral,4,False,False,True
"""Got some major issues goin' on - sex hurts like a bloody knife, I'm sittin' on a cloud, and my legs are lookin' like balloons.""","['Pain with sexual intercourse', 'Sad', 'Swelling (arms or legs)']","Pain with sexual intercourse (attributes: Severity) , Sad (attributes: Interference (with daily activities), Frequency, Severity) , Swelling (arms or legs) (attributes: Interference (with daily activities), Frequency, Severity)","Pain with sexual intercourse -> Severity: Severe ,  Sad -> Interference (with daily activities): Quite a bit, Frequency: Never, Severity: Moderate ,  Swelling (arms or legs) -> Interference (with daily activities): Somewhat, Frequency: Prefer not to answer, Severity: Mild",Vulgar Register,Angry,1,False,False,False
"""Alas, my poor shoes, beset by Heartburn's occasional pangs, Diarrhea's rare but insistent calls, and Shortness of breath's suffocating grasp, which renders me breathless, yet strangely, symptom-free.""","['Heartburn', 'Diarrhea', 'Shortness of breath']","Heartburn (attributes: Frequency, Severity) , Diarrhea (attributes: Frequency) , Shortness of breath (attributes: Interference (with daily activities), Severity)","Heartburn -> Frequency: Rarely, Severity: Mild ,  Diarrhea -> Frequency: Rarely ,  Shortness of breath -> Interference (with daily activities): Very much, Severity: None",Poetic/Literary Register,Confused,1,False,True,False
"""I'm experiening some kind of fatigue, I gess, where I feel like I'm losin engergy or somethin, especialy when I'm doin day to day stuff, like takin a shower or gettin dressed, it's like my boddy is just kinda... meh, not really bothered, but at the same time, I dont feel like doin anything, if you know what I mean, it's like I'm just kinda... stuck, but not really tired, if that makes sens.""",['Fatigue'],"Fatigue (attributes: Interference (with daily activities), Severity)","Fatigue -> Interference (with daily activities): Somewhat, Severity: None",Neutral/Standard Register,Confused,5,False,False,True
"""My shoes are presently experiencing a considerable thinning of their footwear, although I must confess that the hands and feet which I normally wear them on are currently unaffected, displaying no signs of distress whatsoever.""","['Hair loss', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']","Hair loss (attributes: Amount) , Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain) (attributes: Severity)","Hair loss -> Amount: Quite a bit ,  Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain) -> Severity: None",Formal Register,Friendly,3,False,False,False
"""My skin is completly gone, its like i got 2nd degree burns all over my boddy, its SEVERE!!""",['Radiation skin reaction'],Radiation skin reaction (attributes: Severity),Radiation skin reaction -> Severity: Severe,Informal Register,Angry,1,False,False,True
"""I'm experiencing some unusual issues - my shoes are having a little trouble walking due to occasional accidents, they're a bit anxious and always on edge, they've got severe cracks and redness on the soles, and somehow they've lost all their laces.""","['Fecal incontinence', 'Anxious', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Hair loss']","Fecal incontinence (attributes: Interference (with daily activities), Frequency) , Anxious (attributes: Interference (with daily activities), Frequency, Severity) , Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain) (attributes: Severity) , Hair loss (attributes: Amount)","Fecal incontinence -> Interference (with daily activities): A little bit, Frequency: Occasionally ,  Anxious -> Interference (with daily activities): Not at all, Frequency: Never, Severity: Very severe ,  Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain) -> Severity: Severe ,  Hair loss -> Amount: Not at all",Neutral/Standard Register,Confused,2,False,False,False
"""Me shoes be actin' like me brain, all messed up, and me lungs be screamin' like they're on fire.""","['Memory', 'Coughing']","Memory (attributes: Interference (with daily activities), Severity) , Coughing (attributes: Interference (with daily activities), Severity)","Memory -> Interference (with daily activities): Not at all, Severity: Severe ,  Coughing -> Interference (with daily activities): Very much, Severity: Severe",Vulgar Register,Fearful,1,False,False,False
"""I'm gettin' the sweats less than usual, like me body's a furnace that's losin' its fire, I'm talkin' decreased perspiration, yeah, I'm dry as the Sahara desert, not a drop of sweat's comin' out, it's like me pores are clogged, I'm gettin' the chills, not the thrills, this is freaky, I'm freakin' out, my body's betrayin' me, I'm on edge, I'm a mess, decreased sweating's got me in a panic!""",['Decreased sweating'],Decreased sweating (attributes: Presence/Absence),Decreased sweating -> Presence/Absence: Yes,Vulgar Register,Fearful,4,False,True,False
"""I'm experiancing somethings with my feet and eyes, havent been able to sleep good becuase of red spots on my skin and I've been seein flashing lights in my vission, dont no whats goin on.""","['Bed/pressure sores', 'Flashing lights']","Bed/pressure sores (attributes: Presence/Absence) , Flashing lights (attributes: Presence/Absence)","Bed/pressure sores -> Presence/Absence: Prefer not to answer ,  Flashing lights -> Presence/Absence: Prefer not to answer",Neutral/Standard Register,Confused,2,False,False,True
"""I've experienced Nail Crumbling, Nail Breaking, Nail Falling Out, Nail Discoloration, Nail Thickening, Nail Thinning, Nail Weakening, Nail Deformity, Nail Pain, Nail Bleeding, Nail Swelling, Nail Redness.""",['Nail loss'],Nail loss (attributes: Presence/Absence),Nail loss -> Presence/Absence: Prefer not to answer,Neutral/Standard Register,Fearful,3,True,False,False
"""I am experiencing an affliction wherein my spirits are dampened to an alarming degree, with my daily routines being severely impeded by feelings of hopelessness, and although this despondency is not a frequent occurrence, when it does arise, it is of a most intense nature, leaving me utterly debilitated, simultaneously, my skin is afflicted by an unrelenting dryness of an extremely severe caliber, and I am also beset by a moderate case of constipation, which, while not as debilitating as my emotional state, is nonetheless a source of considerable distress.""","['Discouraged', 'Skin dryness', 'Constipation']","Discouraged (attributes: Interference (with daily activities), Frequency, Severity) , Skin dryness (attributes: Severity) , Constipation (attributes: Severity)","Discouraged -> Interference (with daily activities): Very much, Frequency: Rarely, Severity: Very severe ,  Skin dryness -> Severity: Very severe ,  Constipation -> Severity: Moderate",Formal Register,Fearful,4,False,False,False
"""Hot flashes, Sweating all over my body, and my voice sounds like I've been screaming all day!""","['Increased sweating', 'Voice quality changes']","Increased sweating (attributes: Frequency, Severity) , Voice quality changes (attributes: Presence/Absence)","Increased sweating -> Frequency: Occasionally, Severity: Very severe ,  Voice quality changes -> Presence/Absence: Not applicable",Informal Register,Angry,2,True,False,False
"""My shoes are actully experinng som kinda problums, got the hives arent a issu but my voice is gettin a wierd tone.""","['Hives', 'Voice quality changes']","Hives (attributes: Presence/Absence) , Voice quality changes (attributes: Presence/Absence)","Hives -> Presence/Absence: No ,  Voice quality changes -> Presence/Absence: Yes",Neutral/Standard Register,Friendly,1,False,False,True
"""My peepers are all foggy, like a misty mornin, interferin with my daily tasks, very severely, and I'm wheezin like a broken bellows, dont even get me started on the severity of that, NOT APPLICABLE?! YOU THINK IT'S NOT APPLICABLE, YOU HEAR ME, DOCTOR?!""","['Blurred vision', 'Wheezing']","Blurred vision (attributes: Interference (with daily activities), Severity) , Wheezing (attributes: Severity)","Blurred vision -> Interference (with daily activities): A little bit, Severity: Very severe ,  Wheezing -> Severity: Not applicable",Poetic/Literary Register,Angry,2,False,False,True
