Dialogue_Generated,Symptoms,Description,Meta,Language_Style,Tone,Detail_Level,Enumeration,Explicit_Symptom,Spelling_Errors
"""My feet are experiancing a very severe case of bleeding, especialy when I wear shoes that dont fit right, and I havent had the desire to wear them in a while becaus my sex drive has been moderatly low, but the real issue is that my shoes are cracking and flaking at the toes and heels, especialy at the corners, its like my skin is dry and chapped, its extremly painful and unsightly, I'm fed up with this and I want it to stop.""","['Nosebleed', 'Decreased libido', 'Cracking at the corners of the mouth (cheilosis/cheilitis)']","Nosebleed (attributes: Frequency, Severity) , Decreased libido (attributes: Severity) , Cracking at the corners of the mouth (cheilosis/cheilitis) (attributes: Severity)","Nosebleed -> Frequency: Prefer not to answer, Severity: Very severe ,  Decreased libido -> Severity: Moderate ,  Cracking at the corners of the mouth (cheilosis/cheilitis) -> Severity: Very severe",Neutral/Standard Register,Angry,4,False,False,True
"""I'm experiencing a frustrating array of symptoms, including persistent pain and noticeable swelling at the injection site where I received my recent vaccination, which has been causing me significant discomfort; on top of that, I've been dealing with recurring abdominal pain that's severely interfering with my daily activities, despite its occasional nature and lack of severity; and, although it's a non-issue for me, I've also been informed that I don't experience heartburn, but I'm including it here as part of my comprehensive medical history.""","['Pain and swelling at injection site', 'Abdominal pain', 'Heartburn']","Pain and swelling at injection site (attributes: Presence/Absence) , Abdominal pain (attributes: Interference (with daily activities), Frequency, Severity) , Heartburn (attributes: Frequency, Severity)","Pain and swelling at injection site -> Presence/Absence: Yes ,  Abdominal pain -> Interference (with daily activities): Very much, Frequency: Occasionally, Severity: None ,  Heartburn -> Frequency: Never, Severity: None",Neutral/Standard Register,Angry,5,False,True,False
"""Alas, my loveliness is lost, beset by foul odors, and a silence where passion once dwelled, while my maidenhead cries out for relief.""","['Unable to have orgasm', 'Body odor', 'Missed expected menstrual period', 'Vaginal dryness']","Unable to have orgasm (attributes: Presence/Absence) , Body odor (attributes: Severity) , Missed expected menstrual period (attributes: Presence/Absence) , Vaginal dryness (attributes: Severity)","Unable to have orgasm -> Presence/Absence: Prefer not to answer ,  Body odor -> Severity: Very severe ,  Missed expected menstrual period -> Presence/Absence: Yes ,  Vaginal dryness -> Severity: Prefer not to answer",Poetic/Literary Register,Confused,1,False,False,False
"""I am currently experiencing moderate breast swelling and tenderness.""",['Breast swelling and tenderness'],Breast swelling and tenderness (attributes: Severity),Breast swelling and tenderness -> Severity: Moderate,Neutral/Standard Register,Friendly,1,False,True,False
"""A slight alteration in the hue of my urine, a tiny tweak from its usual brillance, I suppose.""",['Change in usual urine color'],Change in usual urine color (attributes: Presence/Absence),Change in usual urine color -> Presence/Absence: Not applicable,Poetic/Literary Register,Friendly,1,False,False,True
"""Observations of the patien'ts extremities reveal the following: Swellings, discolorations, and ecchymoses (those are bruise's, for your sake) on the arms, legs, torso, and face, which are likely the result of some sort of trauma or perhaps an unfortunate encounter with a clumsy individual.""",['Bruising'],Bruising (attributes: Presence/Absence),Bruising -> Presence/Absence: Prefer not to answer,Formal Register,Insulting,4,True,False,True
"""I'm experiencing severe discomfort with hives that aren't present, muscle pain that's interfering with daily activities almost constantly, and frequent moderate sweating.""","['Hives', 'Muscle pain', 'Increased sweating']","Hives (attributes: Presence/Absence) , Muscle pain (attributes: Interference (with daily activities), Frequency, Severity) , Increased sweating (attributes: Frequency, Severity)","Hives -> Presence/Absence: No ,  Muscle pain -> Interference (with daily activities): Very much, Frequency: Almost constantly, Severity: Prefer not to answer ,  Increased sweating -> Frequency: Frequently, Severity: Moderate",Neutral/Standard Register,Fearful,1,False,False,False
"""My feet feel kinda weird, like they're asleep or something, especially when I'm walking or doing stuff that's quite a bit of a hassle, but the pain is pretty mild, and honestly, I'm not really bothered by it, but my partner says I'm kinda clumsy, and I sometimes get nosebleeds, but that's super rare, and I don't wanna talk about that, and yeah, intimacy is a bit of a problem, but I don't wanna go into that either.""","['Pain with sexual intercourse', 'Numbness & tingling', 'Nosebleed']","Pain with sexual intercourse (attributes: Severity) , Numbness & tingling (attributes: Interference (with daily activities), Severity) , Nosebleed (attributes: Frequency, Severity)","Pain with sexual intercourse -> Severity: Prefer not to answer ,  Numbness & tingling -> Interference (with daily activities): Quite a bit, Severity: Mild ,  Nosebleed -> Frequency: Never, Severity: Prefer not to answer",Informal Register,Neutral,4,False,False,False
"""I am experiencing the following symptoms: Skin dryness (moderate severity), Muscle pain (somewhat interference with daily activities, almost constant frequency, and no severity), Hiccups (never occurring but severe), Wheezing (severe), and I do not have Pain and swelling at injection site as it is not applicable.""","['Skin dryness', 'Muscle pain', 'Hiccups', 'Wheezing', 'Pain and swelling at injection site']","Skin dryness (attributes: Severity) , Muscle pain (attributes: Interference (with daily activities), Frequency, Severity) , Hiccups (attributes: Frequency, Severity) , Wheezing (attributes: Severity) , Pain and swelling at injection site (attributes: Presence/Absence)","Skin dryness -> Severity: Moderate ,  Muscle pain -> Interference (with daily activities): Somewhat, Frequency: Almost constantly, Severity: None ,  Hiccups -> Frequency: Never, Severity: Severe ,  Wheezing -> Severity: Severe ,  Pain and swelling at injection site -> Presence/Absence: Not applicable",Formal Register,Fearful,2,True,True,False
"""A tender tumult, veiled in mystery, besets my breast.""",['Breast swelling and tenderness'],Breast swelling and tenderness (attributes: Severity),Breast swelling and tenderness -> Severity: Prefer not to answer,Poetic/Literary Register,Confused,1,False,False,False
"""Im experiencing extrem dryness arround my mouth, my lips r gettin all cracked at the corners, its hurting a bit, got some itchyness but its not that bad, just feels like sandpaper arround my mouth, lips r flaky, corners r gettin all dry and stuff, its just so annoyin!""","['Itching', 'Cracking at the corners of the mouth (cheilosis/cheilitis)']","Itching (attributes: Severity) , Cracking at the corners of the mouth (cheilosis/cheilitis) (attributes: Severity)","Itching -> Severity: None ,  Cracking at the corners of the mouth (cheilosis/cheilitis) -> Severity: Mild",Informal Register,Angry,4,True,False,True
"""My dear shoes, you would feel a gentle whisper of discomfort, a rare and mild ache that doesn't quite hinder my steps, a sensitivity to the warmth of the sun that I'd rather not dwell upon, and an occasional, itchy itch that I'd rather not scratch at.""","['Abdominal pain', 'Sensitivity to sunlight', 'Hives', 'Itching']","Abdominal pain (attributes: Interference (with daily activities), Frequency, Severity) , Sensitivity to sunlight (attributes: Presence/Absence) , Hives (attributes: Presence/Absence) , Itching (attributes: Severity)","Abdominal pain -> Interference (with daily activities): Not at all, Frequency: Rarely, Severity: Mild ,  Sensitivity to sunlight -> Presence/Absence: Prefer not to answer ,  Hives -> Presence/Absence: Prefer not to answer ,  Itching -> Severity: Prefer not to answer",Poetic/Literary Register,Friendly,2,False,False,False
"""My poor shoe, it's sole is beset with a melancholy that interferes with its daily strides, a constant ache that plagues it almost without cease, a severe affliction that renders its usual gait most irregular and unpredictable, like a woman's menstrual cycles, which, alas, seem to be in a state of utter disregard for the natural order.""","['Sad', 'Irregular periods/vaginal bleeding']","Sad (attributes: Interference (with daily activities), Frequency, Severity) , Irregular periods/vaginal bleeding (attributes: Presence/Absence)","Sad -> Interference (with daily activities): A little bit, Frequency: Almost constantly, Severity: Severe ,  Irregular periods/vaginal bleeding -> Presence/Absence: Not applicable",Poetic/Literary Register,Neutral,3,False,False,True
"""Alas, my tortured form cries out in protest: a parched mouth, dry as the desert's darkest night, doth afflict me with mild discomfort, while my bladder, a rebellious child, doth protest with quite a bit of interference, occasionally demanding my attention, and my sweat glands, it seems, have abandoned me, leaving me to suffer the slings of a dry, clammy skin.""","['Dry Mouth', 'Urinary urgency', 'Decreased sweating']","Dry Mouth (attributes: Severity) , Urinary urgency (attributes: Interference (with daily activities), Frequency) , Decreased sweating (attributes: Presence/Absence)","Dry Mouth -> Severity: Mild ,  Urinary urgency -> Interference (with daily activities): Quite a bit, Frequency: Occasionally ,  Decreased sweating -> Presence/Absence: Yes",Poetic/Literary Register,Angry,2,False,True,False
"""I got moderate itchin all ovr my boddy & my voice sound all weird like.""","['Itching', 'Voice quality changes']","Itching (attributes: Severity) , Voice quality changes (attributes: Presence/Absence)","Itching -> Severity: Moderate ,  Voice quality changes -> Presence/Absence: Yes",Vulgar Register,Friendly,1,False,False,True
