Dialogue,True_Symptom,Extracted_Symptom
"""I'm feelin kinda down all the time, somethin is always interferin with my daily activites, dont no how offten it happns cuz i dont wanna think bout it, but it aint that bad i guess, but it makes me feel like i'm losin all motavation, i feel like i'm walkin through life in a fog, my mind is all over the place, i'm havin trouble focussin, i feel like i'm losin my grip on reality, my heart is racin all the time, i'm always on edge, i'm afwaid of everythng, i feel like i'm just goin through the motions, i'm not enjoyin life like i used to, i'm just existin, i feel like i'm losin myself, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged, i'm discoraged,",Discouraged,Discouraged
"""The symptoms I am currently experiencing, which I shall endeavour to describe in a neutral and objective manner, pertain to a state of discouragement, which is manifesting in a somewhat significant interference with my daily activities, although I must confess that I am not at liberty to disclose the exact frequency of these occurrences, and, regrettably, I do not believe the conventional severity metrics are applicable in this instance.""",Discouraged,Discouraged
"""Man, I'm feelin' super discouraged lately, like, it's really gettin' in the way of my daily activities, you know? I'm not really sure how often it happens, 'cause I don't wanna think about it too much, but when it does, it's like, moderate, I guess, not too bad, but not great either, and it's just this feelin' of bein' really down and out, like I'm stuck in a rut or somethin', and it's hard to shake off, ya know?""",Discouraged,Discouraged
"""List of symptoms for my pitiful state: 
1. Sullenness
2. Lack of Motivation
3. Somewhat Frustrating Interference with Daily Activities
4. Mildly Annoying Frequency (which I refuse to disclose)
5. A Hint of Despair""",Discouraged,"Sullenness, Lack of Motivation, Somewhat Frustrating Interference with Daily Activities"
"""My shoes are feeling quite down on themselves lately, with daily activities like putting them on and taking them off becoming somewhat of a chore, their performance has been severely impacted, and I'm not really sure how often they're feeling this way, but it's definitely been a struggle.""",Discouraged,Dry skin
"""Like a tempest-tossed vessel, my soul is beset by the dark waves of discouragement, its very severe grasp occasionally disrupting the tranquil tides of my daily routine, though somewhat, its impact is felt, a persistent undertow that threatens to drag me under, its ferocity a stark reminder of life's unpredictable tides.""",Discouraged,Depression
"""One's daily activites are slighty disrupted, occassionally one feels down, and the rest is none of your busyness.""",Discouraged,Decreased appetite
"""My daily activities are somewhat disrupted by this feeling of discouragement, but it's not a constant issue, and it doesn't have a significant impact on my life, it's just an occasional annoyance.""",Discouraged,Discouraged
"""I'm experiancing somewhat of an interferance with my daily activites, as I'm feeling discouragd occasionally, but it's not to the point where I would say it's a major issu, more of a minor annoyance that crops up every now and then.""",Discouraged,"Fatigue, Discouraged"
"""Alas, my poor soul, beset by the insidious Discouragement, its tendrils of despair tangling with my daily existence, like a pesky moth occasionally fluttering into the moderate, yet maddening, spotlight of my consciousness, its presence somewhat interfering with the grand symphony of my daily activities, a constant, nagging reminder that even the most mundane tasks are a Herculean effort, a Sisyphean task, where the weight of my disappointment threatens to crush the very essence of my being.""",Discouraged,"Discouragement, Despair, Maddening, Disappointment"
"""My shoes are feeling pretty meh, they're not really getting in the way of my life or anything, but sometimes they're like, 'uh, can you walk me for a sec?' and it's not that big of a deal, they're just a little whiny, but honestly, I can live with it.""",Discouraged,Dry mouth
"""Me feet's been feelin' Discouraged somethin' fierce, interferin' with me daily activities like, I dunno, gettin' outta bed, and it hits me Occasionally, but when it does, it's like a punch to the gut, severe like, I can barely muster the strength to do nothin'.""",Discouraged,"Nausea, Fatigue"
"""Regrettably, my shoes seem to be experiencing a rather distressing case of despondency, manifesting in somewhat of an impediment to its daily functions, with frequent bouts of debilitating discouragement, leaving it feeling utterly forlorn and, I dare say, very severely impaired.""",Discouraged,Frequent bouts of debilitating discouragement
"""My daily routine has been somewhat disrupted by feelings of discouragement, which occur frequently.""",Discouraged,Discouraged
"""Discouragement's dark spectre haunts me oft, its presence Somewhats obstructing my daily paces, yet None the wiser, its sting, though Frequently I feel its biting ache.""",Discouraged,Fatigue
"""Looks like my brain's gone to pot, mate - been feeling discouraged all over the shop, can't even bother with daily activities without whining to myself, it's a bloody regular occurrence, and honestly, it's not like it's a life-threatening condition or anything, so who cares about the severity, yeah?""",Discouraged,Discouraged
"""I've been experiensing alot of discouragement lately, it's been interfering with my daily activites quite alot, happing alot of times a week, and it's been moderateley severe, somethin that's been keepin me up at night.""",Discouraged,Discouraged
"""Frequently, my spirit is beset by a mild despair, which somewhat hinders my daily pursuits.""",Discouraged,Depression
"""My pitiful shoes are afflicted with 'Discourageditis', a condition of severe & frequent interferences with my daily activites, leaving me somewhat crippled & unable to take a step forward.""",Discouraged,Fatigue
"""My soulfeelz like it haz been put in a pair of heavy, old shoes that hav been walkin on me for ever, causin me to feel discorajd and down, with each step bein a strugl to get through the day.""",Discouraged,General pain
"""I'm feeling somewhat hindered in my daily routine, but it's not a constant issue, and I'd rather not elaborate on the intensity.""",Discouraged,Fatigue
"""My feet feel kinda heavy, like I'm stuck in the mud, and I'm always worried I'll trip and fall, but, honestly, it's not like I'm in constant pain or anything, it's just this nagging fear that's always there, you know?""",Discouraged,Numbness & tingling
"""Me shoes be feelin' like they got no sole, but it ain't like it's a big deal, it just don't happen, and it's not like it's killin' me or anythin'.""",Discouraged,Difficulty Swallowing
"""My daily routine is being moderately disrupted by this discouragement, it's not a constant issue, but when it hits, it's really frustrating.""",Discouraged,Fatigue
"""Me shoes be feelin' all weighed down by da constant interferin' with me daily activities, like when I be tryin' to get out da house, but dey just won't move on deir own, not even a little bit, but it be happenin' never, just in me mind, but it be feelin' mild, like a little tickle, but it be makin' me anxious, ya hear?""",Discouraged,Difficulty walking
"""My shoes have been experiencing intermittent severe disruptions, occasionally hindering their usual function, yet these episodes are infrequent.""",Discouraged,Interrmittent severe disruptions
