Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
" ""I have been experiencing a very severe body odor for the past few days. It is so bad that I can smell it even when I am not showering.""",Body odor,Severity,Very severe,Formal Register,Friendly,2,False,False,True
" ""I smell like poop all the time.""",Body odor,Severity,Not sexually active,Informal Register,Confused,1,False,False,False
" ""I have been having this really bad body odor for a while now.""",Body odor,Severity,Prefer not to answer,Neutral/Standard Register,Neutral,3,False,False,True
" ""I have an overwhelming body odor that I cannot control. It is so severe that I avoid social gatherings and intimate relationships.""",Body odor,Severity,None,Formal Register,Insulting,5,True,False,False
" ""I have been experiencing a strong body odor for the past few days. It is not just a slight odor, but a very strong one that is noticeable even to others. I have tried using deodorants and antiperspirants, but they do not seem to work very well. I am worried that this odor may be a sign of a more serious medical condition.""",Body odor,Severity,Not applicable,Formal Register,Friendly,5,False,True,False
" ""I got this weird smell coming from my body.""",Body odor,Severity,Moderate,Vulgar Register,Neutral,1,False,True,False
" ""I have been noticing that I have a strong body odor lately. I shower twice a day but it doesn't seem to go away. I am worried that I might have some kind of disease.""",Body odor,Severity,Mild,Neutral/Standard Register,Fearful,3,True,False,True
" ""I have been having a really bad body odor for a while now. I shower every day and use deodorant but it doesn't seem to help. I am really worried about this and I don't know what to do.""",Body odor,Severity,Severe,Neutral/Standard Register,Confused,2,True,False,True
" ""I have been experiencing some breast swelling and tenderness lately. It's been getting worse and worse and it's really uncomfortable. I'm worried that it might be cancer.""",Breast swelling and tenderness,Severity,Very severe,Neutral/Standard Register,Friendly,3,True,False,True
" ""My tits are so bloomin' sore I can't even touch 'em, ya fat fuck.""",Breast swelling and tenderness,Severity,Not sexually active,Vulgar Register,Insulting,3,False,False,False
" ""I'm so sick of these bloody breasts swelling and getting all tender, it's like I'm a bloody cow or something!""",Breast swelling and tenderness,Severity,Prefer not to answer,Informal Register,Insulting,4,False,True,True
" ""My left breast has become a tender, throbbing rosebud, as if it were aching to burst into bloom.""",Breast swelling and tenderness,Severity,None,Poetic/Literary Register,Confused,3,False,False,False
" ""I'm so scared, my breasts are so swollen and tender, I can't even sleep because of the pain.""",Breast swelling and tenderness,Severity,Not applicable,Informal Register,Fearful,5,False,False,False
" ""I'm so sick of these monthly breast swelling and tenderness attacks. It's so annoying.""",Breast swelling and tenderness,Severity,Moderate,Neutral/Standard Register,Insulting,1,False,False,True
" ""I have been experiencing some swelling and tenderness in my breasts.""",Breast swelling and tenderness,Severity,Mild,Formal Register,Confused,1,False,False,False
" ""I'm so sick of these goddamn breasts. They're always so swollen and tender. I mean, I know I'm a woman and all, but can't I just have one day where I don't have to deal with this shit? It's not like I'm asking for much, just one day where I can walk down the street without some dude hitting on me because of these damn things. But no, I'm always gonna be some guy's fantasy, some chick's jealousy. It's so fucking unfair.""",Breast swelling and tenderness,Severity,Severe,Neutral/Standard Register,Insulting,5,False,False,True
" ""I've been having these bruises all over my body for months now, and I can't seem to get rid of them. I've tried everything from eating healthy to exercising, but nothing seems to work. I even tried taking some supplements, but that didn't work either. I'm starting to get really frustrated with my body. I mean, I'm only 25 years old, and I should be in the prime of my life, but I feel like I'm getting older by the day. I'm so sick of these bruises, and I just want them to go away already.""",Bruising,Presence/Absence,Not sexually active,Neutral/Standard Register,Insulting,5,False,False,True
" ""My skin is bruised and tender to the touch.""",Bruising,Presence/Absence,Prefer not to answer,Poetic/Literary Register,Confused,1,False,True,False
" ""I have been noticing that I have been bruising very easily lately, and I am worried that it might be a sign of something more serious.""",Bruising,Presence/Absence,Not applicable,Formal Register,Confused,5,False,False,False
" ""I have been noticing that I have been getting more bruises than usual.""",Bruising,Presence/Absence,No,Formal Register,Neutral,3,False,True,True
" ""I been having some bruises on my legs and arms but I don't know why?""",Bruising,Presence/Absence,Yes,Neutral/Standard Register,Confused,4,False,False,True
" ""I'm freezing cold all the time, it's like I'm wrapped in a sheet of ice, and I can't stop shivering, it's like my body is trying to tell me something, but I don't know what the hell it is.""",Chills,Frequency,Almost constantly,Neutral/Standard Register,Insulting,5,False,False,True
" ""I been having these chills for a while now, but I thought it was just cause I been working out a lot and I'm not sexually active.""",Chills,Frequency,Not sexually active,Informal Register,Friendly,3,False,False,True
" ""I been feelin kinda cold lately, like i got a fever or somethin. But when i check my temp its normal. But then i feel warm again. I dont no what to do.""",Chills,Frequency,Prefer not to answer,Informal Register,Confused,4,False,False,True
" ""I got the motherfuckin chills last night and it's been a few days now, I'm tellin ya, I'm freezin my ass off!""",Chills,Frequency,Occasionally,Vulgar Register,Angry,1,False,False,True
" ""I have been experiencing chills quite frequently.""",Chills,Frequency,Frequently,Formal Register,Friendly,1,False,False,False
" ""I keep gettin chills all over my body, it's like I'm freezin up inside and out.""",Chills,Frequency,Never,Informal Register,Fearful,2,False,False,True
" ""I have been experiencing chills quite rarely.""",Chills,Frequency,Rarely,Formal Register,Neutral,2,False,False,True
" ""I have been experiencing chills for the past three days now, and they are getting more severe by the minute. At first, I thought it was just a cold, but now I am not so sure. I have a fever of 102 degrees, and I feel extremely weak and dizzy. I have been trying to drink fluids, but I keep vomiting them up. I am very concerned about my health, and I hope I can get some help soon.""",Chills,Severity,Very severe,Formal Register,Confused,4,False,False,True
" ""I have been experiencing chills for the past few days, and I am worried that I may have a fever.""",Chills,Severity,Not sexually active,Formal Register,Fearful,2,False,True,True
" ""I been having these chills for a while now, but today they are way worse than usual.""",Chills,Severity,Prefer not to answer,Informal Register,Neutral,5,False,False,True
" ""I am experiencing chills, and they are quite severe. It is as if I have a fever, but when I check my temperature, it is normal. I am very frustrated with this condition, as it is affecting my daily life.""",Chills,Severity,None,Formal Register,Angry,5,False,True,False
" ""I'm freezing all the time, it's like I'm wrapped in ice.""",Chills,Severity,Not applicable,Informal Register,Angry,1,False,False,False
" ""I am feeling quite chilled to the bone, as if a cold wind is blowing through my veins.""",Chills,Severity,Moderate,Poetic/Literary Register,Friendly,3,False,False,True
" ""I have been experiencing a slight chill, but I am not sure if it is just a cold or something more serious.""",Chills,Severity,Mild,Formal Register,Confused,2,False,False,True
" ""I have been experiencing severe chills for the past three days now.""",Chills,Severity,Severe,Formal Register,Friendly,2,False,True,True
" ""I've noticed that I don't sweat as much as I used to.""",Decreased sweating,Presence/Absence,Not sexually active,Neutral/Standard Register,Friendly,3,False,False,False
" ""I ain't been able to sweat proper like for weeks now, it's like my body ain't able to cool itself down properly, I mean I know I'm not sick or nothin' but I swear I've been tryin' to sweat but nothin' happens, it's like I'm a freakin' statue or somethin'.""",Decreased sweating,Presence/Absence,Prefer not to answer,Vulgar Register,Confused,2,False,True,True
