,Dialogue,True_Symptom,Extracted_Symptom
1144," ""You think I'm gonna die from this gut-wrenching pain, huh? You think I'm gonna keel over from this gut-busting, gut-wrenching, gut-sucking, gut-puking, gut-ripping, gut-rotting, gut-wasting, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut-worrying, gut",Abdominal pain,
1145," ""I've been having this stomach pain for a while now, but it's gotten worse over the past few days. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even eat or sleep properly. I'm really scared that something bad is happening to my body.""",Abdominal pain,abdominal pain
1146," ""My abdomen has been aching for the past three days, and the pain has been getting worse with each passing hour. It started as a dull ache, but now it's a sharp, stabbing pain that makes me double over. The pain is worse when I move around, and I've been unable to sleep because of it. I've tried to eat, but even the thought of food makes my stomach churn.""",Abdominal pain,abdominal pain
1147," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, and I can't even find the strength to scream, I'm so scared, I don't know what's happening to me.""",Abdominal pain,abdominal pain
1148," ""Oh man, I've been feeling so sick lately, I've had this stomach pain for ages and it's getting worse and worse, I don't know what to do, I feel so sick and nauseous all the time, I can't even eat properly, I'm so worried about this, I hope it's nothing serious""",Abdominal pain,stomach pain
1149," ""My abdomen has been aching for a while now, a dull pain that seems to be getting worse with time, as if my insides were slowly rotting away.""",Abdominal pain,abdominal pain
1150," ""My stomach hurts so bad, I feel sick all the time. I have this gnawing pain in my belly button that makes me want to cry. It's like a knife stabbing me in the gut. I feel so sick and queasy all the time. I'm always worried that I'm going to throw up. I can't eat anything because it makes the pain worse. I'm so scared that something is seriously wrong with me.""",Abdominal pain,"abdominal pain, nausea, vomiting"
1151," ""I got abdominal pain all the time.""",Abdominal pain,abdominal pain
1152," ""I'm telling you, I've been feeling like I've been kicked in the gut all day, and it's not just a little bit, it's like a freaking sledgehammer has been taken to my stomach, and I can't even sleep at night because of the pain, and I'm so sick of taking these stupid painkillers that don't even work anyway.""",Abdominal pain,general pain
1153," ""I've been having this stomach pain for a few days now, and it's been getting worse and worse. It's a dull ache that starts in the middle of my belly and radiates outwards. It's not constant, but it comes and goes in waves. Sometimes it's so bad that I have to double over in pain. I've tried to ignore it and hope it goes away on its own, but it's not getting any better. I'm worried that it might be something serious.""",Abdominal pain,abdominal pain
1154," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, I can't even think straight, I'm so scared, what if I have cancer?""",Abdominal pain,abdominal pain
1155," ""Oh man, I got this cramp in my stomach that won't go away, it's like a motherfucker!""",Abdominal pain,abdominal pain
1156," ""I'm dying here, doc, my belly is killing me, it's like a motherfucker is stabbing me in the gut with a knife.""",Abdominal pain,
1157," ""My belly is on fire and it feels like a knife is stabbing me in the gut.""",Abdominal pain,
1158," ""Oh my god, I have been having this stomach pain for a week now and it's getting worse and worse. It's like a knife stabbing me in the stomach all the time. I can't sleep because of it and I'm always worried that it's going to get worse and I might end up in the hospital. I'm so scared, I don't know what to do.""",Abdominal pain,abdominal pain
1159," ""I have been experiencing abdominal pain for the past two days. It is somewhat constant and I feel it most when I move around.""",Abdominal pain,abdominal pain
1160," ""My belly is on fire and it's burning up my insides, why won't this pain go away?""",Abdominal pain,
1161," ""My abdomen is a burning furnace, a cauldron of fire that consumes me from the inside out. The pain is a constant companion, a gnawing beast that never rests, never sleeps. It is a pain that cannot be described, only endured.""",Abdominal pain,abdominal pain
1162," ""I got this cramp in me gut, and it's been hurting like hell for a while now.""",Abdominal pain,abdominal pain
1163," ""I'm surprised that you can't see how obvious it is that I have abdominal pain, you're not exactly the most perceptive person, are you?""",Abdominal pain,abdominal pain
1164," ""I have this constant stomach pain that is really annoying. It's been going on for a while now and I don't know what to do. It's not just a dull ache, it's sharp and stabbing. It's worse when I eat or drink something. I've tried eating less spicy food, but it doesn't seem to help. I've also tried eating less greasy food, but that doesn't seem to help either. I've tried drinking less coffee and tea, but that doesn't seem to help either. I've tried taking antacids, but that doesn't seem to help either. I've tried taking ibuprofen, but that doesn't seem to help either. I've tried taking acetaminophen, but that doesn't seem to help either. I've tried taking aspirin, but that doesn't seem to help either. I've tried taking metoclopramide, but that doesn't seem to help either. I've tried taking omeprazole, but that doesn't seem to help either. I've tried taking ranitidine, but that doesn't seem to help either. I've tried taking famotidine, but that doesn't seem to help either. I've tried taking nizatidine, but that doesn't seem to help either. I've tried taking sucralfate, but that doesn't seem to help either. I've tried taking misoprostol, but that doesn't seem to help either.",Abdominal pain,stomach pain
1165," ""Oh, my gut is on fire, it's as if a thousand knives are stabbing me in the belly, and I'm sure it's all because of that lousy food I ate at the restaurant last night, you know the one with the terrible service and the rude staff?""",Abdominal pain,abdominal pain
1166," ""My belly is always aching, it's like a fire burning inside, it's so painful, I can't stand it, it's always there, even when I'm not eating, it's like a constant companion, it's driving me crazy, I can't take it anymore, I'm so sick of it, I wish it would just go away, I can't live with this pain anymore, I'm so angry, I'm so frustrated, I'm so sad, I'm so tired, I'm so sick, I'm so tired of being sick, I'm so tired of being in pain, I'm so tired of being sick and in pain, I'm so tired of being sick and in pain and tired, I'm so tired of being sick and in pain and tired and angry, I'm so tired of being sick and in pain and tired and angry and frustrated, I'm so tired of being sick and in pain and tired and angry and frustrated and sad, I'm so tired of being sick and in pain and tired and angry and frustrated and sad and tired, I'm so tired of being sick and in pain and tired and angry and frustrated and sad and tired and sick, I'm so tired of being sick and in pain and tired and angry and frustrated and sad and tired and sick and in pain, I'm so tired of being sick and in pain and tired and angry and frustrated and sad and tired and sick and in pain and tired, I'm",Abdominal pain,abdominal pain
1167," ""I've been having this stomach pain for a few days now. It's really bad in the morning and gets a bit better during the day. But it's still there, even when I'm lying down.""",Abdominal pain,abdominal pain
