,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
691," ""I been having this weird feeling all day, I mean I been shakin like a leaf, I cant stop shakin, I even shaked while I was eatin my lunch, I was so scared I was gonna drop my sandwich, I was shakin so bad I couldnt even pick up my phone, I was shakin so bad I couldnt even talk to anyone, I was shakin so bad I couldnt even walk, I was shakin so bad I couldnt even sleep, I was shakin so bad I couldnt even eat, I was shakin so bad I couldnt even think, I was shakin so bad I couldnt even breathe, I was shakin so bad I couldnt even live, I was shakin so bad I couldnt even die, I was shakin so bad I couldnt even be born, I was shakin so bad I couldnt even grow up, I was shakin so bad I couldnt even get old, I was shakin so bad I couldnt even get sick, I was shakin so bad I couldnt even get better, I was shakin so bad I couldnt even get worse, I was shakin so bad I couldnt even get cured, I was shakin so bad I couldnt even get sicker, I was shakin so bad I couldnt even get dead, I was shakin so bad I couldnt even get alive, I was shakin so bad I",Chills,Frequency,Not applicable,Informal Register,Neutral,5,False,False,True
692," ""My body is a furnace, burning with feverish flames that never cease to rage, even when I lie still in bed.""",Chills,Frequency,Almost constantly,Poetic/Literary Register,Friendly,4,False,False,False
693," ""I got the chills, it was really cold, I was shivering.""",Chills,Frequency,Moderate,Informal Register,Neutral,1,True,False,True
694," ""I'm always cold, I have chills all the time, I'm always shivering, I have a fever, I'm sweating, I'm hot and cold at the same time, I'm always tired, I'm exhausted, I'm worn out, I'm fatigued, I'm weak, I'm feeble, I'm frail, I'm sick, I'm ill, I'm unwell, I'm unhealthy, I'm in poor health, I'm in bad shape, I'm in a sorry state, I'm in a pitiful state, I'm in a deplorable state, I'm in a wretched state, I'm in a miserable state, I'm in a pathetic state, I'm in a sorry plight, I'm in a pitiful plight, I'm in a deplorable plight, I'm in a wretched plight, I'm in a miserable plight, I'm in a pathetic plight, I'm in a sorry condition, I'm in a pitiful condition, I'm in a deplorable condition, I'm in a wretched condition, I'm in a miserable condition, I'm in a pathetic condition, I'm in a sorry state of health, I'm in a pitiful state of health, I'm in a deplorable state of health, I'm in a wretched state of health, I'm in a miserable state of health, I'm in a pathetic state of health, I'm in",Chills,Frequency,Almost constantly,Informal Register,Insulting,5,True,False,True
695," ""I'm freezin' my butt off, I got the chills so bad I can't stop shakin'.""",Chills,Frequency,Mild,Informal Register,Insulting,3,False,True,True
696," ""I have been having chills almost constantly for the past few days now.""",Chills,Frequency,Almost constantly,Neutral/Standard Register,Fearful,3,False,False,True
697," ""I am shivering like a leaf, my body is on fire, and I feel like I am going to die.""",Chills,Frequency,Severe,Poetic/Literary Register,Angry,2,False,False,True
698," ""I got the chills and I felt really cold and shivery. I also felt really tired and weak. I didn't have an appetite and I felt sick to my stomach. I also felt dizzy and lightheaded. I didn't have any energy and I felt really fatigued. I also felt really confused and disoriented.""",Chills,Frequency,Not sexually active,Informal Register,Confused,2,True,True,True
699," ""I am shivering like a leaf, my body is on fire, and I feel like I am going to die.""",Chills,Frequency,Very severe,Poetic/Literary Register,Fearful,2,False,False,True
700," ""I'm freezing up like a icicle and I'm so cold I wanna die, I'm so sick of this shit already.""",Chills,Frequency,Not sexually active,Informal Register,Insulting,1,False,False,True
701," ""I have been having chills for a while now, but I thought it was just a cold or the flu. But now I am having chills all the time and I am not sure what is wrong with me.""",Chills,Frequency,Not sexually active,Neutral/Standard Register,Confused,5,False,False,True
702," ""I got the chills, man. It's like I'm shakin' all over. I'm talkin' about the kind of chills that make you wanna crawl under a blanket and hide from the world. It's like my body's tryin' to tell me somethin', but I don't know what the hell it's tryin' to say. I mean, I ain't never had chills like this before. I'm usually the one givin' 'em, not gettin' 'em. But now I'm the one gettin' 'em, and I don't know what the hell to do about it.""",Chills,Frequency,Not sexually active,Vulgar Register,Confused,5,False,False,False
703," ""I'm shakin' like a leaf, ya hear me? I'm freezin' my ass off, and I'm gettin' the chills somethin' fierce.""",Chills,Frequency,Prefer not to answer,Vulgar Register,Insulting,1,False,False,False
704," ""I have been experiencing chills for the past few days.""",Chills,Frequency,Not sexually active,Formal Register,Friendly,1,False,False,False
705," ""I'm shakin' like a leaf, I'm so cold. I'm freezin' my ass off. I'm gettin' the chills all the time. I'm so sick I wanna puke. I'm so sick I wanna die.""",Chills,Frequency,None,Vulgar Register,Insulting,4,True,False,False
706," ""I got the fukin chills last nite and i cant stop shakin like a fukin leaf. I aint had sex in months and i aint planin on startin either. I dont wanna know what the fuk is wrong with me.""",Chills,Frequency,Not sexually active,Vulgar Register,Insulting,1,False,False,True
707," ""My body is on fire, and I am shivering with rage.""",Chills,Frequency,Not applicable,Poetic/Literary Register,Angry,1,False,False,False
708," ""I have been experiencing chills for the past few days, but I am not sexually active.""",Chills,Frequency,Not sexually active,Formal Register,Confused,5,False,True,True
709," ""I've been feeling really cold lately, like I have a fever or something. I'm not sure what's wrong with me, but I think I might have the chills.""",Chills,Frequency,Moderate,Informal Register,Friendly,3,False,True,True
710," ""I have chills.""",Chills,Frequency,Not sexually active,Neutral/Standard Register,Confused,4,True,True,False
711," ""I have been experiencing a slight chill, which I believe is a result of a fever.""",Chills,Frequency,Mild,Formal Register,Confused,2,False,False,True
712," ""My body is on fire with chills that never cease.""",Chills,Frequency,Not sexually active,Poetic/Literary Register,Friendly,1,False,True,False
713," ""I am experiencing severe chills, you incompetent fool!""",Chills,Frequency,Severe,Formal Register,Insulting,2,False,False,True
714," ""Chills""",Chills,Frequency,Prefer not to answer,Poetic/Literary Register,Neutral,1,True,False,False
715," ""My body is a furnace, burning with feverish flames, as if the very core of my being is aflame.""",Chills,Frequency,Very severe,Poetic/Literary Register,Confused,4,False,False,False
716," ""I have been having chills for a while now and I am worried that I might have a fever.""",Chills,Frequency,Prefer not to answer,Neutral/Standard Register,Fearful,1,False,False,True
717," ""I got the chills last night, and I was shakin' like a leaf. I was so scared I was gonna die.""",Chills,Frequency,Not sexually active,Vulgar Register,Fearful,2,False,False,False
718," ""I have been experiencing chills for the past few days, but I do not know what is causing them.""",Chills,Frequency,Prefer not to answer,Formal Register,Friendly,1,False,False,True
719," ""I been having these chills like nonstop and it's really scary""",Chills,Frequency,Prefer not to answer,Informal Register,Fearful,4,False,True,True
720," ""I've been feeling really cold lately, like I have a fever even when I don't have one.""",Chills,Frequency,Prefer not to answer,Neutral/Standard Register,Friendly,3,False,False,False
721," ""I'm so scared, I have chills all over my body. It's like my body is on fire and I'm shaking all over. I can't stop shivering and I'm so cold. I'm so scared, I don't know what to do.""",Chills,Frequency,None,Informal Register,Fearful,5,False,False,False
722," ""I'm freezing all the time, it's like I have a cold all the time.""",Chills,Frequency,Prefer not to answer,Informal Register,Angry,1,False,False,False
723," ""I'm gettin a bit of a chill, like I'm freezin but not really, ya know?""",Chills,Frequency,Not applicable,Vulgar Register,Friendly,2,False,False,True
724," ""I have been having chills.""",Chills,Frequency,Prefer not to answer,Neutral/Standard Register,Friendly,1,False,True,False
725," ""I'm freezing cold, but I'm also sweating like crazy. I'm so angry that I can't even think straight.""",Chills,Frequency,Moderate,Neutral/Standard Register,Angry,3,False,False,False
